set,lens,layer,hits,n,rate,ci_lo,ci_hi
multihop,released-R,45,7,47,0.14893617021276595,0.07406719996431721,0.2768562242359355
multihop,released-R,46,6,47,0.1276595744680851,0.05984604198143388,0.25173940792792504
multihop,released-R,47,6,47,0.1276595744680851,0.05984604198143388,0.25173940792792504
multihop,released-R,48,5,47,0.10638297872340426,0.04630478218108157,0.22594269343738355
multihop,released-R,49,8,47,0.1702127659574468,0.0888636387649026,0.3013977597262439
multihop,released-R,50,9,47,0.19148936170212766,0.10415932698542259,0.32544004579661767
multihop,released-R,51,11,47,0.23404255319148937,0.13603274586227188,0.37224257550155593
multihop,released-R,52,14,47,0.2978723404255319,0.18651250504604835,0.4397767391904607
multihop,released-R,53,11,47,0.23404255319148937,0.13603274586227188,0.37224257550155593
multihop,released-R,54,13,47,0.2765957446808511,0.16936563369682642,0.41758563624878886
multihop,released-R,55,20,47,0.425531914893617,0.2951362834367996,0.5671808065450721
multihop,released-R,56,22,47,0.46808510638297873,0.3333168707656074,0.607676167798052
multihop,released-R,57,19,47,0.40425531914893614,0.27640034519208756,0.5465787704988904
multihop,released-R,58,15,47,0.3191489361702128,0.2039537874963744,0.46167343103102854
multihop,released-R,59,15,47,0.3191489361702128,0.2039537874963744,0.46167343103102854
multihop,released-R,60,17,47,0.3617021276595745,0.23966213245714155,0.5046410346520489
multihop,released-R,61,15,47,0.3191489361702128,0.2039537874963744,0.46167343103102854
multihop,released-R,62,17,47,0.3617021276595745,0.23966213245714155,0.5046410346520489
multilingual,control,0,0,190,0.0,0.0,0.01981752945971958
multilingual,control,1,0,190,0.0,0.0,0.01981752945971958
multilingual,control,2,0,190,0.0,0.0,0.01981752945971958
multilingual,control,3,0,190,0.0,0.0,0.01981752945971958
multilingual,control,4,0,190,0.0,0.0,0.01981752945971958
multilingual,control,5,0,190,0.0,0.0,0.01981752945971958
