set,lens,layer,hits,n,rate,ci_lo,ci_hi
multihop,released-J,22,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,23,0,42,0.0,0.0,0.08379879086570391
multihop,released-J,24,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,25,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,26,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,27,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,28,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,29,2,42,0.047619047619047616,0.013157524908905607,0.15789852396958842
multihop,released-J,30,4,42,0.09523809523809523,0.03766224880557388,0.22065105808571023
multihop,released-J,31,7,42,0.16666666666666666,0.08315916646398075,0.3060400274464885
multihop,released-J,32,6,42,0.14285714285714285,0.06715967015962647,0.27841089474444775
multihop,released-J,33,5,42,0.11904761904761904,0.05193803327758237,0.25000390262009675
multihop,released-J,34,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,35,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,36,1,42,0.023809523809523808,0.004215404134432499,0.12321201573766646
multihop,released-J,37,8,42,0.19047619047619047,0.09982008281647739,0.3330077401003869
multihop,released-J,38,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,released-J,39,13,42,0.30952380952380953,0.19071102858794878,0.4602599393608908
multihop,released-J,40,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,released-J,41,10,42,0.23809523809523808,0.13480964224647127,0.38527543868318304
multihop,released-J,42,14,42,0.3333333333333333,0.21012467072357258,0.484474926231662
multihop,released-J,43,14,42,0.3333333333333333,0.21012467072357258,0.484474926231662
multihop,released-J,44,14,42,0.3333333333333333,0.21012467072357258,0.484474926231662
multihop,released-J,45,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,released-J,46,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,released-J,47,13,42,0.30952380952380953,0.19071102858794878,0.4602599393608908
multihop,released-J,48,11,42,0.2619047619047619,0.1530264028783298,0.4106873070577196
multihop,released-J,49,12,42,0.2857142857142857,0.17167024626049074,0.4356720926819536
multihop,released-J,50,12,42,0.2857142857142857,0.17167024626049074,0.4356720926819536
